	Nodes	Loss	Algo1_012_Sym_Diff	Algo1_012_Duration_(sek)	Algo1_120_Sym_Diff	Algo1_120_Duration_(sek)	Algo1_210_Sym_Diff	Algo1_210_Duration_(sek)	Algo2_Sym_Diff	Algo2_Duration_(sek)
805	15	80	0,419	0,00021	0,419	0,00116	0,419	0,00253	0,0	0,87649
806	15	90	0,419	0,00021	0,79	0,00107	0,714	0,00596	0,371	1,12373
807	15	50	0,476	0,00022	0,476	0,00188	0,0	0,00373	0,0	0,29197
808	15	60	0,476	0,00021	0,476	0,00159	0,0	0,00322	0,0	0,41205
809	15	70	0,476	0,00021	0,476	0,00136	0,0	0,00295	0,0	0,54703
810	15	80	0,476	0,00021	0,514	0,0017	0,038	0,00432	0,038	0,43622
811	15	90	0,476	0,00026	0,876	0,00105	0,762	0,01072	0,4	0,71426
812	15	10	0,0	0,00117	0,0	0,00192	0,0	0,00361	0,0	0,21228
813	15	20	0,0	0,00116	0,0	0,00175	0,0	0,00332	0,01	0,31162
814	15	30	0,0	0,00104	0,0	0,00161	0,0	0,00301	0,0	0,34122
815	15	40	0,0	0,00097	0,0	0,00159	0,0	0,00288	0,0	0,3932
816	15	50	0,095	0,00079	0,095	0,00096	0,095	0,00182	0,152	0,6245
817	15	60	0,019	0,00073	0,019	0,00084	0,019	0,00136	0,067	0,45814
818	15	70	0,143	0,00057	0,143	0,00058	0,143	0,00118	0,248	0,85095
819	15	80	0,095	0,00055	0,095	0,00082	0,229	0,00301	0,276	1,0936
820	15	90	0,19	0,00042	0,19	0,00044	0,581	0,0084	0,581	1,64897
821	15	10	0,0	0,00021	0,0	0,00168	0,0	0,00169	0,0	0,18233
822	15	20	0,0	0,00021	0,0	0,00159	0,0	0,00155	0,0	0,2624
823	15	30	0,0	0,00022	0,0	0,00143	0,0	0,00142	0,0	0,33526
824	15	40	0,0	0,00021	0,0	0,0013	0,0	0,00133	0,0	0,39905
825	15	50	0,0	0,00023	0,0	0,00077	0,0	0,00082	0,0	0,3027
826	15	60	0,0	0,00024	0,0	0,00108	0,0	0,00106	0,0	0,50648
827	15	70	0,0	0,0002	0,0	0,00086	0,0	0,0009	0,0	0,55184
828	15	80	0,0	0,00023	0,248	0,00076	0,248	0,00138	0,248	0,63351
829	15	90	0,0	0,00021	0,695	0,00105	0,695	0,00573	0,695	1,43078
830	15	70	0,638	0,00061	0,638	0,0011	0,133	0,0057	0,076	0,48329
831	15	80	0,638	0,00054	0,638	0,00093	0,105	0,00287	0,057	0,54839
832	15	90	0,762	0,00051	0,762	0,00067	0,152	0,00842	0,229	1,01878
833	15	20	0,2	0,00106	0,2	0,00188	0,2	0,00292	0,0	0,22638
834	15	30	0,219	0,00088	0,219	0,00166	0,219	0,0026	0,019	0,47885
835	15	40	0,2	0,00076	0,2	0,00092	0,2	0,00158	0,0	0,49507
836	15	50	0,2	0,00073	0,2	0,00138	0,2	0,00207	0,0	0,89083
837	15	60	0,2	0,00066	0,2	0,00128	0,133	0,00433	0,0	1,03726
838	15	70	0,229	0,00054	0,229	0,00088	0,152	0,0031	0,067	1,49285
839	15	80	0,305	0,00055	0,305	0,00098	0,171	0,00508	0,162	1,79323
840	15	90	0,486	0,00042	0,486	0,00047	0,505	0,00443	0,438	1,10709
841	15	60	0,59	0,00076	0,59	0,00114	0,343	0,00669	0,0	0,70415
842	15	70	0,59	0,00066	0,59	0,00101	0,343	0,00575	0,0	1,03945
843	15	80	0,59	0,0006	0,59	0,00093	0,39	0,00907	0,038	1,50053
844	15	90	0,648	0,00042	0,648	0,00043	0,41	0,00901	0,133	1,938
845	15	10	0,0	0,00023	0,0	0,00182	0,0	0,00176	0,0	0,18295
846	15	20	0,0	0,00023	0,0	0,00091	0,0	0,00085	0,0	0,18912
847	15	30	0,0	0,00024	0,0	0,00155	0,0	0,00147	0,0	0,33662
848	15	40	0,0	0,00023	0,0	0,00121	0,0	0,00071	0,0	0,23206
849	15	50	0,0	0,00021	0,0	0,00114	0,0	0,00118	0,0	0,45997
850	15	60	0,0	0,00022	0,0	0,00107	0,0	0,00106	0,0	0,5062
851	15	70	0,0	0,00021	0,0	0,00086	0,0	0,00086	0,0	0,55392
852	15	80	0,0	0,0002	0,133	0,00086	0,133	0,00239	0,133	0,70865
853	15	90	0,0	0,00021	0,695	0,00098	0,695	0,00553	0,695	1,09395
854	15	60	0,533	0,00022	0,533	0,00159	0,0	0,00325	0,0	0,37711
855	15	70	0,533	0,00022	0,533	0,00139	0,0	0,00287	0,0	0,47347
856	15	80	0,533	0,00021	0,533	0,00108	0,0	0,00253	0,0	0,60302
857	15	90	0,533	0,0002	0,695	0,00098	0,39	0,00559	0,162	0,66799
858	15	10	0,0	0,00023	0,0	0,00175	0,0	0,0017	0,0	0,18127
859	15	20	0,0	0,00022	0,0	0,00092	0,0	0,00093	0,0	0,14514
860	15	30	0,0	0,00022	0,0	0,00155	0,0	0,00148	0,0	0,34226
861	15	40	0,0	0,00028	0,0	0,00075	0,0	0,00077	0,0	0,25633
862	15	50	0,0	0,00022	0,0	0,00121	0,0	0,0012	0,0	0,46085
863	15	60	0,0	0,00022	0,0	0,00107	0,0	0,00112	0,0	0,51176
864	15	70	0,0	0,00024	0,0	0,00121	0,0	0,00094	0,0	0,37786
865	15	80	0,0	0,00022	0,133	0,00093	0,133	0,0022	0,133	1,04468
866	15	90	0,0	0,0002	0,838	0,00093	0,838	0,00973	0,838	1,04931
867	15	30	0,276	0,00093	0,276	0,00116	0,276	0,00268	0,0	0,28853
868	15	40	0,276	0,00092	0,276	0,00107	0,276	0,00251	0,038	0,43757
869	15	50	0,276	0,00082	0,276	0,00108	0,276	0,00193	0,029	0,53353
870	15	60	0,276	0,00071	0,276	0,00053	0,276	0,00089	0,076	0,44099
871	15	70	0,286	0,00055	0,286	0,00058	0,286	0,00116	0,105	0,93458
872	15	80	0,352	0,00054	0,352	0,00048	0,419	0,00263	0,276	1,32728
873	15	90	0,362	0,00046	0,362	0,00065	0,552	0,00668	0,39	1,65115
874	15	10	0,0	0,00023	0,0	0,00182	0,0	0,00175	0,0	0,18642
875	15	20	0,0	0,00023	0,0	0,00102	0,0	0,00104	0,0	0,20063
876	15	30	0,0	0,00023	0,0	0,00151	0,0	0,00147	0,0	0,33598
877	15	40	0,0	0,00028	0,0	0,00135	0,0	0,00131	0,0	0,23367
878	15	50	0,0	0,00021	0,0	0,00119	0,0	0,00115	0,0	0,46233
879	15	60	0,0	0,00022	0,0	0,00103	0,0	0,00108	0,0	0,50922
880	15	70	0,0	0,00023	0,0	0,00061	0,0	0,00048	0,0	0,35653
881	15	80	0,0	0,00021	0,0	0,00074	0,0	0,00073	0,0	0,57986
882	15	90	0,0	0,00019	0,771	0,00105	0,771	0,0089	0,771	1,1584
883	15	40	0,333	0,00074	0,333	0,00106	0,333	0,00197	0,0	0,30066
884	15	50	0,333	0,00063	0,333	0,00053	0,333	0,00101	0,019	0,25701
885	15	60	0,333	0,00061	0,333	0,00085	0,333	0,00154	0,0	0,54969
886	15	70	0,333	0,00054	0,333	0,00077	0,333	0,00129	0,057	0,65575
887	15	80	0,514	0,00052	0,514	0,00078	0,505	0,0028	0,229	0,93754
888	15	90	0,543	0,0004	0,543	0,00048	0,552	0,009	0,419	1,74393
889	15	10	0,0	0,00023	0,0	0,00108	0,0	0,00157	0,0	0,14858
890	15	20	0,0	0,00031	0,0	0,0016	0,0	0,00181	0,0	0,14777
891	15	30	0,0	0,00023	0,0	0,00153	0,0	0,00148	0,0	0,33866
892	15	40	0,0	0,00025	0,0	0,00081	0,0	0,00103	0,0	0,23213
893	15	50	0,0	0,00021	0,0	0,0012	0,0	0,00113	0,0	0,4568
894	15	60	0,0	0,00023	0,0	0,0008	0,0	0,00065	0,0	0,3335
895	15	70	0,0	0,00022	0,0	0,00087	0,0	0,00085	0,0	0,55095
896	15	80	0,0	0,00022	0,133	0,00093	0,133	0,00216	0,133	1,10709
897	15	90	0,0	0,00021	0,676	0,00084	0,676	0,00519	0,676	1,40432
898	15	10	0,0	0,00022	0,0	0,00182	0,0	0,00177	0,0	0,18197
899	15	20	0,0	0,00023	0,0	0,00104	0,0	0,00106	0,0	0,15708
900	15	30	0,0	0,00022	0,0	0,00144	0,0	0,00143	0,0	0,33845
901	15	40	0,0	0,00023	0,0	0,00134	0,0	0,0014	0,0	0,4004
902	15	50	0,0	0,00021	0,0	0,00134	0,0	0,0012	0,0	0,30087
903	15	60	0,0	0,00021	0,0	0,00108	0,0	0,00102	0,0	0,51114
904	15	70	0,0	0,00021	0,0	0,00086	0,0	0,00091	0,0	0,55323
905	15	80	0,0	0,00029	0,0	0,0005	0,0	0,00043	0,0	0,37627
906	15	90	0,0	0,00019	0,629	0,00082	0,629	0,00711	0,629	0,94035
907	15	50	0,419	0,00081	0,419	0,00107	0,419	0,00199	0,152	0,44395
908	15	60	0,419	0,00068	0,419	0,00095	0,419	0,00169	0,276	0,64304
909	15	70	0,419	0,00063	0,419	0,00047	0,419	0,00076	0,2	0,58913
910	15	80	0,467	0,00048	0,467	0,00053	0,467	0,00102	0,495	0,96756
911	15	90	0,476	0,00053	0,476	0,00083	0,438	0,00544	0,562	1,43105
912	15	10	0,0	0,00111	0,0	0,00209	0,0	0,0032	0,0	0,24114
913	15	20	0,0	0,00109	0,0	0,00209	0,0	0,00368	0,0	0,30397
914	15	30	0,0	0,00095	0,0	0,00175	0,0	0,00265	0,0	0,38947
915	15	40	0,029	0,00076	0,029	0,00099	0,029	0,00136	0,029	0,39185
916	15	50	0,0	0,0008	0,0	0,00154	0,0	0,00231	0,0	0,49327
917	15	60	0,029	0,00069	0,029	0,00131	0,029	0,00196	0,029	0,7042
918	15	70	0,0	0,0006	0,0	0,00118	0,0	0,00162	0,0	0,66972
919	15	80	0,381	0,00062	0,381	0,00114	0,419	0,00321	0,419	0,81186
920	15	90	0,486	0,00049	0,486	0,00088	0,771	0,00984	0,771	1,33231
921	15	10	0,0	0,00023	0,0	0,00097	0,0	0,001	0,0	0,1073
922	15	20	0,0	0,00023	0,0	0,00105	0,0	0,00099	0,0	0,15805
923	15	30	0,0	0,00023	0,0	0,00148	0,0	0,00141	0,0	0,33981
924	15	40	0,0	0,00024	0,0	0,00088	0,0	0,00075	0,0	0,29572
925	15	50	0,0	0,00022	0,0	0,0012	0,0	0,00114	0,0	0,4611
926	15	60	0,0	0,00023	0,0	0,00101	0,0	0,001	0,0	0,50569
927	15	70	0,0	0,00022	0,0	0,00092	0,0	0,0009	0,0	0,5574
928	15	80	0,0	0,00019	0,257	0,00096	0,257	0,00414	0,257	1,04676
929	15	90	0,0	0,0002	0,476	0,00041	0,476	0,0036	0,476	1,61502
930	15	30	0,276	0,00102	0,276	0,00186	0,276	0,00311	0,0	0,39171
931	15	40	0,276	0,00098	0,276	0,0016	0,276	0,00259	0,0	0,39452
932	15	50	0,276	0,00093	0,276	0,00143	0,276	0,00221	0,0	0,56668
933	15	60	0,276	0,00074	0,276	0,00136	0,276	0,00196	0,0	0,6926
934	15	70	0,324	0,00064	0,324	0,00115	0,324	0,00165	0,048	0,72617
935	15	80	0,467	0,00053	0,467	0,00066	0,524	0,0029	0,581	1,35207
936	15	90	0,448	0,00045	0,448	0,00062	0,505	0,0054	0,667	1,41032
937	15	70	0,705	0,00068	0,705	0,0014	0,114	0,00598	0,0	0,49467
938	15	80	0,705	0,0006	0,705	0,00124	0,114	0,0053	0,0	0,72215
939	15	90	0,81	0,00049	0,81	0,00077	0,276	0,00935	0,124	1,31872
940	15	10	0,0	0,00022	0,0	0,0017	0,0	0,00173	0,0	0,1811
941	15	20	0,0	0,00022	0,0	0,00132	0,0	0,00134	0,0	0,2595
942	15	30	0,0	0,00023	0,0	0,0015	0,0	0,00154	0,0	0,33554
943	15	40	0,0	0,00022	0,0	0,00073	0,0	0,00071	0,0	0,27016
944	15	50	0,0	0,0002	0,0	0,00119	0,0	0,00113	0,0	0,45783
945	15	60	0,0	0,00032	0,0	0,00134	0,0	0,00111	0,0	0,50613
946	15	70	0,0	0,00022	0,0	0,00053	0,0	0,00055	0,0	0,32159
947	15	80	0,0	0,00025	0,133	0,00093	0,133	0,00223	0,133	1,10073
948	15	90	0,0	0,0002	0,629	0,00086	0,629	0,00723	0,629	1,12682
949	15	10	0,0	0,00021	0,0	0,00173	0,0	0,00167	0,0	0,18416
950	15	20	0,0	0,00021	0,0	0,00161	0,0	0,00157	0,0	0,26272
951	15	30	0,0	0,00021	0,0	0,00079	0,0	0,00077	0,0	0,30734
952	15	40	0,0	0,00023	0,0	0,00143	0,0	0,00138	0,0	0,40319
953	15	50	0,0	0,00021	0,0	0,00121	0,0	0,00114	0,0	0,4621
954	15	60	0,0	0,00022	0,0	0,00107	0,0	0,00106	0,0	0,51192
955	15	70	0,0	0,00022	0,0	0,0009	0,0	0,00089	0,0	0,55062
956	15	80	0,0	0,00023	0,0	0,00083	0,0	0,00072	0,0	0,42311
957	15	90	0,0	0,0002	0,714	0,00097	0,714	0,00821	0,714	1,36581
958	15	30	0,248	0,00095	0,248	0,00187	0,248	0,00283	0,0	0,31518
959	15	40	0,248	0,00091	0,248	0,00107	0,248	0,0016	0,0	0,30328
960	15	50	0,276	0,00084	0,276	0,00158	0,276	0,00239	0,048	0,66342
961	15	60	0,248	0,00075	0,248	0,00141	0,248	0,00209	0,0	0,83639
962	15	70	0,286	0,00069	0,286	0,00147	0,286	0,00194	0,095	1,10699
963	15	80	0,381	0,00047	0,381	0,00067	0,419	0,00305	0,162	1,47409
964	15	90	0,533	0,00049	0,533	0,00079	0,819	0,00706	0,495	1,28211
965	15	10	0,0	0,00026	0,0	0,00172	0,0	0,00175	0,0	0,14681
966	15	20	0,0	0,00024	0,0	0,0011	0,0	0,00096	0,0	0,14388
967	15	30	0,0	0,00022	0,0	0,00088	0,0	0,0009	0,0	0,2166
968	15	40	0,0	0,00025	0,0	0,00128	0,0	0,00129	0,0	0,40003
969	15	50	0,0	0,00027	0,0	0,00139	0,0	0,00152	0,0	0,28823
970	15	60	0,0	0,00021	0,0	0,00101	0,0	0,00107	0,0	0,50721
971	15	70	0,0	0,00021	0,0	0,00094	0,0	0,0009	0,0	0,55146
972	15	80	0,0	0,00023	0,0	0,0008	0,0	0,00077	0,0	0,58152
973	15	90	0,0	0,0002	0,562	0,00051	0,562	0,00338	0,562	1,24929
974	15	10	0,0	0,00092	0,0	0,00197	0,0	0,00302	0,0	0,2437
975	15	20	0,0	0,00093	0,0	0,00178	0,0	0,00277	0,01	0,32078
976	15	30	0,0	0,00084	0,0	0,00172	0,0	0,00256	0,01	0,39794
977	15	40	0,0	0,00097	0,0	0,00165	0,0	0,00233	0,0	0,47486
978	15	50	0,0	0,00074	0,0	0,00133	0,0	0,00202	0,0	0,54389
979	15	60	0,0	0,0006	0,0	0,00117	0,0	0,00174	0,01	0,58737
980	15	70	0,0	0,00058	0,0	0,00103	0,0	0,00157	0,0	0,64485
981	15	80	0,114	0,00047	0,114	0,00086	0,133	0,00269	0,114	1,02444
982	15	90	0,629	0,00049	0,629	0,0009	0,686	0,00656	0,686	1,26449
983	15	10	0,0	0,00109	0,0	0,00202	0,0	0,00364	0,0	0,2339
984	15	20	0,0	0,001	0,0	0,00192	0,0	0,003	0,0	0,29734
985	15	30	0,048	0,00097	0,048	0,00177	0,048	0,00273	0,048	0,42038
986	15	40	0,0	0,00086	0,0	0,00154	0,0	0,00234	0,0	0,4208
987	15	50	0,0	0,00074	0,0	0,00135	0,0	0,00208	0,0	0,47508
988	15	60	0,0	0,00067	0,0	0,00069	0,0	0,00106	0,0	0,30294
989	15	70	0,0	0,00058	0,0	0,00111	0,0	0,00163	0,0	0,55539
990	15	80	0,124	0,00052	0,124	0,00096	0,21	0,00291	0,21	1,34864
991	15	90	0,362	0,00043	0,362	0,00072	0,648	0,00901	0,59	1,64156
992	15	10	0,057	0,00082	0,057	0,00072	0,057	0,00176	0,038	0,1276
993	15	20	0,048	0,00116	0,048	0,00158	0,048	0,00321	0,048	0,29162
994	15	30	0,048	0,00102	0,048	0,00155	0,048	0,00293	0,067	0,38208
995	15	40	0,086	0,00133	0,086	0,00182	0,086	0,00218	0,133	0,30205
996	15	50	0,133	0,00085	0,133	0,00117	0,133	0,00198	0,19	0,58716
997	15	60	0,105	0,00066	0,105	0,0006	0,105	0,00131	0,276	0,74137
998	15	70	0,143	0,0006	0,143	0,00043	0,143	0,00074	0,324	0,67333
999	15	80	0,162	0,00041	0,162	0,00023	0,162	0,00069	0,371	1,18764
1000	15	90	0,133	0,00041	0,133	0,00045	0,457	0,00632	0,457	1,22702
1001	15	10	0,0	0,00022	0,0	0,00172	0,0	0,00168	0,0	0,1822
1002	15	20	0,0	0,00031	0,0	0,00185	0,0	0,0012	0,0	0,19983
1003	15	30	0,0	0,00022	0,0	0,00143	0,0	0,00146	0,0	0,33818
1004	15	40	0,0	0,0002	0,0	0,00128	0,0	0,00132	0,0	0,39761
1005	15	50	0,0	0,00024	0,0	0,00128	0,0	0,0012	0,0	0,46044
1006	15	60	0,0	0,00023	0,0	0,0007	0,0	0,00059	0,0	0,33036
1007	15	70	0,0	0,00021	0,0	0,00087	0,0	0,00086	0,0	0,54874
1008	15	80	0,0	0,00022	0,0	0,00077	0,0	0,00081	0,0	0,58094
1009	15	90	0,0	0,00022	0,571	0,00067	0,571	0,00858	0,571	1,59359
1010	15	10	0,0	0,00021	0,0	0,00166	0,0	0,00173	0,0	0,181
1011	15	20	0,0	0,0002	0,0	0,00438	0,0	0,00125	0,0	0,14279
1012	15	30	0,0	0,00021	0,0	0,00142	0,0	0,00146	0,0	0,33921
1013	15	40	0,0	0,00021	0,0	0,00129	0,0	0,00129	0,0	0,40324
1014	15	50	0,0	0,00022	0,0	0,00071	0,0	0,00065	0,0	0,26766
1015	15	60	0,0	0,00024	0,0	0,00113	0,0	0,00106	0,0	0,50915
1016	15	70	0,0	0,0002	0,0	0,00088	0,0	0,00085	0,0	0,55546
1017	15	80	0,0	0,00022	0,0	0,00044	0,0	0,00042	0,0	0,40051
1018	15	90	0,0	0,00021	0,562	0,00089	0,562	0,00687	0,562	1,43262
1019	15	10	0,038	0,00255	0,038	0,00232	0,038	0,0038	0,0	0,20127
1020	15	20	0,048	0,00103	0,048	0,00171	0,048	0,0028	0,01	0,27296
1021	15	30	0,048	0,00093	0,048	0,00171	0,048	0,00266	0,01	0,33975
1022	15	40	0,038	0,00086	0,038	0,00175	0,038	0,00258	0,0	0,39699
1023	15	50	0,038	0,0008	0,038	0,00157	0,038	0,00234	0,0	0,46199
1024	15	60	0,038	0,00064	0,038	0,00079	0,038	0,00117	0,0	0,33443
1025	15	70	0,048	0,00063	0,048	0,00109	0,048	0,00158	0,019	0,53494
1026	15	80	0,219	0,00051	0,219	0,00064	0,267	0,00268	0,181	0,84177
1027	15	90	0,4	0,00044	0,4	0,00069	0,733	0,00849	0,59	1,20332
1028	15	10	0,0	0,00025	0,0	0,00099	0,0	0,00095	0,0	0,11537
1029	15	20	0,0	0,00021	0,0	0,00087	0,0	0,00084	0,0	0,14448
1030	15	30	0,0	0,00022	0,0	0,00149	0,0	0,00142	0,0	0,33728
1031	15	40	0,0	0,00022	0,0	0,00081	0,0	0,00093	0,0	0,26467
1032	15	50	0,0	0,00022	0,0	0,00116	0,0	0,00115	0,0	0,45992
1033	15	60	0,0	0,00021	0,0	0,00103	0,0	0,00105	0,0	0,50972
1034	15	70	0,0	0,00021	0,0	0,00094	0,0	0,00087	0,0	0,55776
1035	15	80	0,0	0,00021	0,0	0,00044	0,0	0,00043	0,0	0,42899
1036	15	90	0,0	0,00025	0,629	0,00083	0,629	0,00585	0,629	0,86787
1037	15	30	0,286	0,00088	0,286	0,00168	0,286	0,0026	0,0	0,35313
1038	15	40	0,286	0,0008	0,286	0,00147	0,286	0,0023	0,0	0,60766
1039	15	50	0,286	0,00075	0,286	0,00137	0,286	0,00206	0,0	0,82993
1040	15	60	0,305	0,0007	0,305	0,00127	0,305	0,00209	0,019	1,09965
1041	15	70	0,305	0,00063	0,305	0,0011	0,248	0,00352	0,152	1,21463
1042	15	80	0,305	0,00063	0,305	0,00101	0,248	0,00299	0,257	1,14506
1043	15	90	0,61	0,00049	0,61	0,00089	0,419	0,00772	0,762	1,59109
1044	15	60	0,543	0,00068	0,543	0,00116	0,543	0,00175	0,0	0,89023
1045	15	70	0,543	0,00087	0,543	0,00111	0,41	0,00682	0,248	0,92584
1046	15	80	0,552	0,00047	0,552	0,00073	0,39	0,00471	0,448	0,98793
1047	15	90	0,552	0,0004	0,552	0,00047	0,324	0,00657	0,486	0,99499
1048	15	10	0,029	0,00123	0,029	0,00193	0,029	0,00378	0,01	0,21809
1049	15	20	0,029	0,00115	0,029	0,00189	0,029	0,00362	0,0	0,2807
1050	15	30	0,038	0,00095	0,038	0,00132	0,038	0,00242	0,029	0,37749
1051	15	40	0,038	0,00087	0,038	0,00113	0,038	0,00212	0,019	0,47051
1052	15	50	0,038	0,00077	0,038	0,00104	0,038	0,00191	0,057	0,63328
1053	15	60	0,086	0,0007	0,086	0,00098	0,086	0,00167	0,248	0,73412
1054	15	70	0,152	0,0006	0,152	0,00058	0,152	0,00119	0,286	1,08168
1055	15	80	0,152	0,00054	0,152	0,00071	0,229	0,00282	0,371	0,90914
1056	15	90	0,21	0,00035	0,21	0,00023	0,543	0,00633	0,629	1,7549
1057	15	50	0,486	0,00078	0,486	0,0013	0,486	0,00208	0,0	0,40766
1058	15	60	0,486	0,00082	0,486	0,00075	0,486	0,001	0,0	0,34994
1059	15	70	0,486	0,0006	0,486	0,0011	0,486	0,00153	0,01	0,77223
1060	15	80	0,486	0,0006	0,486	0,00094	0,429	0,00294	0,01	0,93276
1061	15	90	0,629	0,00047	0,629	0,00091	0,371	0,00926	0,324	1,25863
1062	15	90	0,895	0,00049	0,895	0,0005	0,343	0,00442	0,0	0,65318
1063	15	10	0,0	0,00022	0,0	0,00174	0,0	0,00169	0,0	0,18143
1064	15	20	0,0	0,00022	0,0	0,00157	0,0	0,0016	0,0	0,25909
1065	15	30	0,0	0,00022	0,0	0,00148	0,0	0,0014	0,0	0,34069
1066	15	40	0,0	0,00022	0,0	0,00135	0,0	0,00135	0,0	0,40059
1067	15	50	0,0	0,00022	0,0	0,00114	0,0	0,00114	0,0	0,46219
1068	15	60	0,0	0,00022	0,0	0,00083	0,0	0,00063	0,0	0,33815
1069	15	70	0,0	0,0002	0,0	0,00092	0,0	0,00087	0,0	0,55073
1070	15	80	0,0	0,0002	0,0	0,00074	0,0	0,00074	0,0	0,58461
1071	15	90	0,0	0,0002	0,743	0,00083	0,743	0,00703	0,743	1,56703
1072	15	10	0,0	0,00024	0,0	0,00114	0,0	0,00098	0,0	0,09987
1073	15	20	0,0	0,00021	0,0	0,00155	0,0	0,00158	0,0	0,26143
1074	15	30	0,0	0,00022	0,0	0,00144	0,0	0,00147	0,0	0,33768
1075	15	40	0,0	0,00024	0,0	0,00079	0,0	0,00073	0,0	0,23691
1076	15	50	0,0	0,00023	0,0	0,00125	0,0	0,00121	0,0	0,46157
1077	15	60	0,0	0,0002	0,0	0,00102	0,0	0,00107	0,0	0,50686
1078	15	70	0,0	0,00021	0,0	0,00087	0,0	0,00086	0,0	0,55064
1079	15	80	0,0	0,00038	0,0	0,00082	0,0	0,00123	0,0	0,38819
1080	15	90	0,0	0,00022	0,695	0,00096	0,695	0,00549	0,695	1,11188
1081	15	10	0,0	0,00022	0,0	0,00176	0,0	0,0017	0,0	0,18471
1082	15	20	0,0	0,00022	0,0	0,00162	0,0	0,00157	0,0	0,26068
1083	15	30	0,0	0,00022	0,0	0,0015	0,0	0,00144	0,0	0,33846
1084	15	40	0,0	0,00023	0,0	0,0008	0,0	0,00087	0,0	0,29377
1085	15	50	0,0	0,00021	0,0	0,00122	0,0	0,00113	0,0	0,4548
1086	15	60	0,0	0,00029	0,0	0,00102	0,0	0,00106	0,0	0,50796
1087	15	70	0,0	0,00022	0,0	0,00095	0,0	0,00088	0,0	0,55044
1088	15	80	0,0	0,00023	0,0	0,00079	0,0	0,00077	0,0	0,58579
1089	15	90	0,0	0,00021	0,476	0,00043	0,476	0,0035	0,476	0,71339
1090	15	40	0,343	0,0009	0,343	0,00187	0,343	0,00265	0,0	0,335
1091	15	50	0,343	0,00083	0,343	0,00163	0,343	0,00239	0,0	0,51385
1092	15	60	0,343	0,00072	0,343	0,00152	0,343	0,00213	0,0	0,5757
1093	15	70	0,343	0,00064	0,343	0,00134	0,343	0,00179	0,0	0,72127
1094	15	80	0,381	0,00058	0,381	0,00094	0,381	0,00138	0,133	0,94808
1095	15	90	0,714	0,00045	0,714	0,00066	0,59	0,01109	0,752	1,32042
1096	15	10	0,0	0,0003	0,0	0,00243	0,0	0,00185	0,0	0,18455
1097	15	20	0,0	0,00024	0,0	0,00114	0,0	0,00142	0,0	0,19731
1098	15	30	0,0	0,00026	0,0	0,00141	0,0	0,00146	0,0	0,35007
1099	15	40	0,0	0,00022	0,0	0,00128	0,0	0,00129	0,0	0,40794
1100	15	50	0,0	0,00021	0,0	0,00066	0,0	0,00063	0,0	0,39522
1101	15	60	0,0	0,00023	0,0	0,00108	0,0	0,00113	0,0	0,53461
1102	15	70	0,0	0,0003	0,0	0,00096	0,0	0,00099	0,0	0,55873
1103	15	80	0,0	0,00024	0,0	0,00078	0,0	0,00078	0,0	0,59275
1104	15	90	0,0	0,00023	0,648	0,00086	0,648	0,00872	0,648	1,91729
1105	15	60	0,6	0,00026	0,6	0,00187	0,0	0,00583	0,0	0,22163
1106	15	70	0,6	0,00021	0,6	0,00134	0,0	0,00454	0,0	0,47568
1107	15	80	0,6	0,00021	0,657	0,00112	0,057	0,00521	0,057	0,79258
1108	15	90	0,6	0,0002	0,762	0,00056	0,752	0,00511	0,162	1,39079
1109	15	10	0,0	0,00023	0,0	0,00176	0,0	0,0017	0,0	0,26147
1110	15	20	0,0	0,00022	0,0	0,00169	0,0	0,00168	0,0	0,33828
1111	15	30	0,0	0,00025	0,0	0,00157	0,0	0,00183	0,0	0,37991
1112	15	40	0,0	0,00022	0,0	0,00155	0,0	0,0015	0,0	0,45942
1113	15	50	0,0	0,00026	0,0	0,00141	0,0	0,00164	0,0	0,66422
1114	15	60	0,0	0,00023	0,0	0,00109	0,0	0,00109	0,0	0,53508
1115	15	70	0,0	0,00024	0,0	0,00093	0,0	0,00094	0,0	0,67574
1116	15	80	0,0	0,00022	0,362	0,00116	0,362	0,00318	0,362	1,11084
1117	15	90	0,0	0,00023	0,714	0,00099	0,714	0,00839	0,714	1,35218
1118	15	10	0,0	0,00026	0,0	0,00182	0,0	0,00182	0,0	0,20338
1119	15	20	0,0	0,00032	0,0	0,00167	0,0	0,00173	0,0	0,39363
1120	15	30	0,0	0,00036	0,0	0,00167	0,0	0,00151	0,0	0,41541
1121	15	40	0,0	0,00027	0,0	0,00134	0,0	0,00128	0,0	0,44361
1122	15	50	0,0	0,00022	0,0	0,00124	0,0	0,00131	0,0	0,62342
1123	15	60	0,0	0,00024	0,0	0,00111	0,0	0,00106	0,0	0,59902
1124	15	70	0,0	0,00022	0,0	0,00094	0,0	0,00088	0,0	0,56017
1125	15	80	0,0	0,0003	0,257	0,0012	0,257	0,00441	0,257	1,18243
1126	15	90	0,0	0,00021	0,476	0,00071	0,476	0,0078	0,476	0,93532
1127	15	10	0,0	0,00023	0,0	0,00175	0,0	0,00169	0,0	0,21604
1128	15	20	0,0	0,00023	0,0	0,00156	0,0	0,01672	0,0	0,27272
1129	15	30	0,0	0,00024	0,0	0,00145	0,0	0,00151	0,0	0,33572
1130	15	40	0,0	0,00023	0,0	0,00133	0,0	0,00133	0,0	0,39971
1131	15	50	0,0	0,00021	0,0	0,00116	0,0	0,0012	0,0	0,46161
